t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,Tc,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1507720752.65,41201.415,258.193,254.605,253.469,252.355,254.388,2.545,0.042,8.2950274937e-05,0.138709677419,0.591004702826,574.963675694,1781.90698017,1.78413999193e-06,3.09916444377
1507720752.66,5366.763,207.492,254.605,253.469,252.355,254.388,2.552,0.0,8.28957808972e-05,0.0,0.590659415632,574.519113793,1780.73635946,1.78566730819e-06,3.09952500571
1507720752.67,1352.914,207.492,254.605,253.469,252.355,254.388,2.571,0.006,8.28258546677e-05,0.0,0.590298067794,574.302278845,1779.23423018,1.78568935168e-06,3.09807969727
1507720752.69,1352.914,207.492,258.745,253.469,260.584,254.557,2.574,0.058,8.27403532679e-05,0.161290322581,0.589920981351,574.320881522,1777.39752089,1.78415709891e-06,3.094781294
1507720752.7,1352.914,207.492,258.745,260.517,260.584,254.557,2.552,0.0,8.26391277956e-05,0.0,0.589528512825,574.582553161,1775.22303291,1.78102801059e-06,3.08958742855
1507720752.71,1352.914,207.492,258.745,260.517,260.584,254.557,2.6,0.039,8.25220396668e-05,0.0935483870968,0.589121050125,575.094765832,1772.70778924,1.77626713658e-06,3.08246204723
1507720752.72,1352.914,207.492,258.745,260.517,260.584,254.557,2.597,0.006,8.23889838694e-05,0.0741935483871,0.588699011078,575.864826191,1769.84953404,1.76984772336e-06,3.07337669111
1507720752.74,1352.914,207.492,258.745,260.517,258.541,254.557,2.603,0.0,8.22399408802e-05,0.0,0.588262841654,576.899875331,1766.64784794,1.76175178081e-06,3.06231275735
1507720752.75,205.863,183.724,259.251,255.968,258.541,262.835,2.555,0.055,8.20750105309e-05,0.145161290323,0.587813012885,578.206886673,1763.10487547,1.75197052107e-06,3.04926301658
1507720752.76,205.863,183.724,259.251,255.968,258.541,262.835,2.574,0.0,8.18943857221e-05,0.0258064516129,0.587350017479,579.792658341,1759.22476045,1.74050457652e-06,3.03423083259
1507720752.79,205.863,183.724,259.251,255.968,258.541,262.835,2.565,0.042,8.16983000608e-05,0.1,0.586874367721,581.663801833,1755.01252114,1.72736407325e-06,3.01722836389
1507720752.8,205.863,183.724,262.366,255.968,264.365,264.676,2.535,0.0,8.14869916699e-05,0.0548387096774,0.586386595667,583.826734206,1750.47327281,1.71256862249e-06,2.99827529343
1507720752.81,263.871,264.998,262.366,267.743,264.365,264.676,2.571,0.0,8.12606742558e-05,0.0,0.585887255271,586.28767583,1745.61160623,1.69614719191e-06,2.97739774891
1507720752.83,263.871,264.998,262.366,267.743,264.365,264.676,2.552,0.052,8.10195181494e-05,0.145161290323,0.585376924856,589.052650553,1740.43118037,1.67813787768e-06,2.95462753412
1507720752.84,263.871,264.998,262.366,267.743,264.365,264.676,2.587,0.0,8.07636624302e-05,0.0,0.584856208281,592.127486186,1734.93498289,1.65858763781e-06,2.93000244604
1507720752.85,263.871,264.998,262.366,267.743,261.055,264.676,2.59,0.048,8.0493252634e-05,0.0870967741935,0.584325734499,595.517814335,1729.12614014,1.63755197647e-06,2.90356744755
1507720752.86,263.871,264.998,262.73,260.217,261.055,258.687,2.571,0.01,8.02084836678e-05,0.0935483870968,0.583786158087,599.22906937,1723.00883903,1.61509454017e-06,2.87537592401
1507720752.88,9500.84,264.998,262.73,260.217,261.055,258.687,2.571,0.0,7.99096162775e-05,0.0,0.583238163025,603.266501198,1716.58868082,1.59128648558e-06,2.84548980826
1507720752.89,12808.339,208.426,262.73,260.217,261.055,258.687,2.565,0.035,7.95969578725e-05,0.0483870967742,0.582682464859,607.635235614,1709.87226915,1.56620543619e-06,2.81397813842
1507720752.91,24916.657,208.426,262.73,260.217,261.055,258.687,2.558,0.039,7.92708355833e-05,0.138709677419,0.58211980605,612.340396764,1702.86663133,1.53993406784e-06,2.7809150602
1507720752.92,24916.657,208.426,263.066,260.217,264.178,265.759,2.565,0.0,7.89315767887e-05,0.0,0.581550949394,617.3872671,1695.57879998,1.51255857104e-06,2.74637798726
1507720752.93,24916.657,208.426,263.066,264.056,264.178,265.759,2.584,0.048,7.85795044486e-05,0.122580645161,0.580976674672,622.781431867,1688.01571281,1.48416733007e-06,2.71044643664
1507720752.94,24916.657,208.426,263.066,264.056,264.178,265.759,2.577,0.0,7.82149576137e-05,0.0483870967742,0.580397776291,628.528856893,1680.18465317,1.45485007462e-06,2.67320208889
1507720752.95,24916.657,208.426,263.066,264.056,264.178,265.759,2.552,0.0,7.78383133251e-05,0.0,0.579815059637,634.635905199,1672.09372053,1.42469736658e-06,2.63472915232
1507720752.97,203.987,208.426,263.066,264.056,261.119,265.759,2.581,0.052,7.74499791544e-05,0.138709677419,0.57922933623,641.109296644,1663.75167019,1.39380028819e-06,2.59511393595
1507720752.98,1899.193,189.008,261.347,260.674,261.119,260.984,2.584,0.0,7.70503831017e-05,0.0193548387097,0.57864141923,647.955955641,1655.16769629,1.3622505761e-06,2.55444476106
1507720752.99,1899.193,189.008,261.347,260.674,261.119,260.984,2.552,0.006,7.66399861836e-05,0.00322580645161,0.578052122158,655.182790216,1646.3517022,1.33014097169e-06,2.51281280093
1507720753.01,1899.193,189.008,261.347,260.674,261.119,260.984,2.555,0.039,7.62192782819e-05,0.122580645161,0.577462261073,662.796552268,1637.3142114,1.2975650499e-06,2.47031190159
1507720753.02,1899.193,189.008,261.347,260.674,261.119,260.984,2.565,0.0,7.57887442723e-05,0.0,0.576872657325,670.803806853,1628.0656398,1.26461648252e-06,2.42703697142
1507720753.03,1899.193,189.008,261.93,260.674,265.224,265.603,2.558,0.052,7.53488447858e-05,0.138709677419,0.576284137091,679.210931723,1618.61588251,1.23138822417e-06,2.3830827905
1507720753.04,267.104,265.407,261.93,265.131,265.224,265.603,2.568,0.0,7.49000224072e-05,0.041935483871,0.575697527126,688.024111801,1608.97444696,1.1979717996e-06,2.33854369253
1507720753.06,267.104,265.407,261.93,265.131,265.224,265.603,2.568,0.0,7.44427129031e-05,0.0,0.575113649879,697.249326342,1599.15069414,1.16445666882e-06,2.29351343017
1507720753.07,267.104,265.407,261.93,265.131,265.224,265.603,2.558,0.061,7.39773540394e-05,0.154838709677,0.574533319538,706.892331119,1589.15402797,1.13092965265e-06,2.24808497421
1507720753.08,267.104,265.407,261.93,265.131,258.795,265.603,2.548,0.0,7.35043814916e-05,0.0,0.573957338699,716.958645185,1578.99380746,1.09747437414e-06,2.20234990968
1507720753.09,267.104,265.407,260.187,265.131,258.795,258.109,2.568,0.029,7.30242107962e-05,0.058064516129,0.573386495675,727.453544574,1568.67895903,1.06417072137e-06,2.15639743696
1507720753.1,267.104,265.407,260.187,257.891,258.795,258.109,2.584,0.029,7.25372366128e-05,0.106451612903,0.572821562458,738.382058157,1558.21796059,1.03109440756e-06,2.11031395384
1507720753.12,35285.788,198.347,260.187,257.891,258.795,258.109,2.535,0.0,7.20438553394e-05,0.0,0.572263293328,749.749017166,1547.61932743,9.98316497923e-07,2.06418320264
1507720753.13,1307.288,198.347,260.187,257.891,258.795,258.109,2.581,0.019,7.15444695997e-05,0.0322580645161,0.571712423451,761.559213858,1536.89170855,9.6590274183e-07,2.0180856335
1507720753.15,1307.288,198.347,257.732,257.891,258.18,257.727,2.561,0.039,7.10394764588e-05,0.138709677419,0.571169667162,773.817510683,1526.04363356,9.33913189885e-07,1.97209757144
1507720753.16,1307.288,198.347,257.732,256.612,258.18,257.727,2.577,0.0,7.05292761378e-05,0.0,0.570635716236,786.528736769,1515.08369986,9.02402468933e-07,1.92629160136
1507720753.17,1307.288,198.347,257.732,256.612,258.18,257.727,2.558,0.048,7.00142881408e-05,0.132258064516,0.570111237187,799.697527329,1504.02091909,8.7142016533e-07,1.88073723839
1507720753.18,1307.288,198.347,257.732,256.612,258.18,257.727,2.558,0.0,6.94949479571e-05,0.0387096774194,0.56959686824,813.328266175,1492.86464626,8.4101090934e-07,1.83550075455
1507720753.19,1307.288,198.347,257.732,256.612,258.18,257.727,2.574,0.0,6.89716931302e-05,0.0,0.569093218564,827.425080446,1481.62428053,8.11214366703e-07,1.79064463423
1507720753.21,1307.288,171.977,253.199,256.612,252.577,252.546,2.552,0.048,6.84449587711e-05,0.138709677419,0.568600867833,841.991835099,1470.30916877,7.82065294982e-07,1.74622734744
1507720753.22,194.719,171.977,253.199,252.717,252.577,252.546,2.548,0.0,6.79151740189e-05,0.0,0.56812036288,857.032125309,1458.9285296,7.53593645458e-07,1.70230320022
1507720753.23,194.719,171.977,253.199,252.717,252.577,252.546,2.568,0.035,6.73827456428e-05,0.0677419354839,0.567652214083,872.549263381,1447.49110109,7.25824698617e-07,1.65892192204
1507720753.24,194.719,171.977,253.199,252.717,252.577,252.546,2.6,0.026,6.68480624726e-05,0.0935483870968,0.567196895277,888.546262162,1436.00523592,6.98779264911e-07,1.61612883546
1507720753.26,194.719,171.977,253.199,252.717,252.577,252.546,2.558,0.0,6.63115395995e-05,0.0,0.566754846813,905.025821904,1424.47985095,6.72473944829e-07,1.57396597585
1507720753.27,194.719,171.977,253.863,252.717,253.95,254.363,2.577,0.058,6.5773649649e-05,0.148387096774,0.566326479555,921.990322156,1412.92509892,6.46921378635e-07,1.53247280906
1507720753.28,251.61,253.323,253.863,253.867,253.95,254.363,2.535,0.0,6.52349043729e-05,0.0,0.565912179242,939.441815431,1401.35197311,6.22130457545e-07,1.49168575434
1507720753.29,251.61,253.323,253.863,253.867,253.95,254.363,2.597,0.019,6.46958209984e-05,0.041935483871,0.565512310883,957.382021332,1389.77158439,5.98106537715e-07,1.45163743775
1507720753.3,251.61,253.323,253.863,253.867,253.95,254.363,2.574,0.029,6.41569241407e-05,0.106451612903,0.565127221506,975.812320895,1378.19520236,5.74851698546e-07,1.4123568363
1507720753.32,251.61,253.323,253.863,253.867,246.544,254.363,2.545,0.0,6.36187726617e-05,0.0,0.56475724322,994.733750289,1366.63483228,5.52365027008e-07,1.37386997463
1507720753.33,251.61,253.323,247.203,253.867,246.544,246.999,2.581,0.048,6.3081956346e-05,0.122580645161,0.56440270042,1014.1469936,1355.10314368,5.30642878523e-07,1.33619993179
1507720753.34,251.61,253.323,247.203,246.865,246.544,246.999,2.535,0.0,6.25470679275e-05,0.0483870967742,0.56406391605,1034.05237513,1343.61286944,5.09679115902e-07,1.29936635876
1507720753.35,6957.266,227128.375,247.203,246.865,246.544,246.999,2.587,0.0,6.20146889374e-05,0.0,0.563741210171,1054.45021154,1332.17650182,4.89465016567e-07,1.26338492538
1507720753.37,5861.787,1887.512,247.203,246.865,246.544,246.999,2.548,0.052,6.14853922639e-05,0.103225806452,0.563434895633,1075.34189522,1320.80634738,4.69988662683e-07,1.22826642694
1507720753.39,5861.787,1887.512,245.942,246.865,248.756,242.966,2.539,0.032,6.09597421893e-05,0.125806451613,0.563145276604,1096.73065105,1309.51452782,4.51234911186e-07,1.19401653137
1507720753.4,5861.787,1887.512,245.942,247.121,248.756,242.966,2.587,0.0,6.04382788525e-05,0.0,0.562872648374,1118.62087478,1298.3126462,4.33186602534e-07,1.16063688375
1507720753.41,5861.787,1887.512,245.942,247.121,248.756,242.966,2.535,0.052,5.99215138004e-05,0.129032258065,0.562617296166,1141.01708878,1287.21169139,4.15825779441e-07,1.12812656712
1507720753.42,5861.787,1887.512,245.942,247.121,248.756,242.966,2.519,0.0,5.94099274288e-05,0.0483870967742,0.562379492981,1163.92358437,1276.22198308,3.9913410462e-07,1.09648262155
1507720753.43,5861.787,1887.512,245.942,247.121,248.756,242.966,2.558,0.0,5.89039288653e-05,0.0,0.562159497104,1187.34441288,1265.35230997,3.83092927813e-07,1.06569946871
1507720753.45,207.405,56173.714,244.049,247.121,243.824,245.471,2.565,0.048,5.8403831877e-05,0.141935483871,0.561957549604,1211.28345143,1254.60941232,3.67683316368e-07,1.03576863932
1507720753.46,207.405,1164.05,244.049,243.143,243.824,245.471,2.542,0.0,5.79098875533e-05,0.0612903225806,0.561773871504,1235.74460873,1243.99868392,3.52886049245e-07,1.00667943451
1507720753.47,207.405,1164.05,244.049,243.143,243.824,245.471,2.548,0.0,5.74223099077e-05,0.0,0.561608660621,1260.731926,1233.52472213,3.38681694073e-07,0.97841951702
1507720753.49,207.405,1164.05,244.049,243.143,243.824,245.471,2.574,0.055,5.69412706814e-05,0.141935483871,0.561462089365,1286.24935823,1223.19121623,3.2505083466e-07,0.950975180981
1507720753.5,207.405,1164.05,244.049,243.143,243.824,245.471,2.574,0.0,5.64669140611e-05,0.0,0.561334303513,1312.30049994,1213.00126359,3.11974281518e-07,0.924331937425
1507720753.51,207.405,1164.05,247.076,243.143,246.646,249.19,2.555,0.045,5.59993932564e-05,0.11935483871,0.561225419996,1338.88849014,1202.95815541,2.99433155767e-07,0.898475238426
1507720753.52,244.687,248.951,247.076,246.342,246.646,249.19,2.565,0.006,5.55388824112e-05,0.0645161290323,0.561135524029,1366.0160007,1193.06563257,2.87408907637e-07,0.873390671817
1507720753.53,244.687,248.951,247.076,246.342,246.646,249.19,2.539,0.0,5.50855574337e-05,0.0,0.561064667536,1393.68522039,1183.32747387,2.75883323321e-07,0.849063659822
1507720753.55,244.687,248.951,247.076,246.342,246.646,249.19,2.571,0.058,5.4639573091e-05,0.148387096774,0.561012868564,1421.89783605,1173.74700395,2.64838533079e-07,0.825479140761
1507720753.56,244.687,248.951,247.076,246.342,246.646,249.19,2.542,0.0,5.42010537793e-05,0.0193548387097,0.560980110409,1450.65501615,1164.32689506,2.54257024203e-07,0.802621493119
1507720753.57,244.687,248.951,239.567,246.342,239.647,239.269,2.558,0.006,5.37700932093e-05,0.00645161290323,0.560966341041,1479.95739816,1155.06916025,2.44121655448e-07,0.780474601288
1507720753.59,244.687,248.951,239.567,239.071,239.647,239.269,2.577,0.039,5.33467574388e-05,0.122580645161,0.560971473714,1509.80507691,1145.97521855,2.34415671588e-07,0.759021966528
1507720753.6,27776.848,221.007,239.567,239.071,239.647,239.269,2.529,0.0,5.2931095488e-05,0.0,0.560995388195,1540.19763501,1137.04612299,2.25122706802e-07,0.738246895818
1507720753.61,41418.407,1159.096,239.567,239.071,239.647,239.269,2.548,0.029,5.25231331158e-05,0.0258064516129,0.56103793236,1571.13432284,1128.28242692,2.16226743359e-07,0.718132377679
1507720753.63,2038.577,2368.504,239.567,239.071,238.352,239.269,2.568,0.045,5.21228466353e-05,0.145161290323,0.561098923501,1602.61433182,1119.6836215,2.07712056317e-07,0.698660681656
1507720753.64,2038.577,2368.504,238.125,239.071,238.352,238.33,2.577,0.0,5.17301710098e-05,0.0,0.561178147416,1634.63685108,1111.24830964,1.99563243365e-07,0.679813567706
1507720753.65,2038.577,2368.504,238.125,237.552,238.352,238.33,2.552,0.029,5.13450419297e-05,0.0483870967742,0.561275355864,1667.20083418,1102.97510986,1.91765327494e-07,0.661573031424
1507720753.66,2038.577,2368.504,238.125,237.552,238.352,238.33,2.539,0.026,5.09674065842e-05,0.0967741935484,0.561390264637,1700.30477331,1094.86288771,1.84303820732e-07,0.643921551532
1507720753.68,2038.577,2368.504,238.125,237.552,238.352,238.33,2.594,0.0,5.05971999872e-05,0.0,0.561522551978,1733.94662744,1086.91024717,1.77164726322e-07,0.626841812757
1507720753.69,2038.577,2368.504,238.125,237.552,238.352,238.33,2.548,0.058,5.02343465623e-05,0.154838709677,0.561671856334,1768.12380909,1079.11556474,1.70334532053e-07,0.6103167432
1507720753.7,2038.577,195.47,232.753,237.552,231.739,233.612,2.552,0.0,4.98787796131e-05,0.00322580645161,0.561837773742,1802.83316755,1071.47740767,1.63800207885e-07,0.594329762154
1507720753.71,186.164,195.47,232.753,232.797,231.739,233.612,2.545,0.016,4.95304258439e-05,0.0,0.56201985517,1838.07095883,1063.99420146,1.57549195501e-07,0.578864595158
1507720753.73,186.164,195.47,232.753,232.797,231.739,233.612,2.532,0.045,4.91891671212e-05,0.145161290323,0.562217606752,1873.83280016,1056.66340839,1.51569395398e-07,0.56390485229
1507720753.74,186.164,195.47,232.753,232.797,231.739,233.612,2.545,0.0,4.88548110428e-05,0.0,0.562430497074,1910.11362519,1049.48089537,1.45849157527e-07,0.549433751757
1507720753.75,186.164,195.47,232.753,232.797,231.739,233.612,2.561,0.052,4.85270815632e-05,0.125806451613,0.562657967644,1946.90765491,1042.44073248,1.40377273895e-07,0.535434092034
1507720753.76,186.164,195.47,232.753,232.797,237.222,235.025,2.542,0.0,4.82056355412e-05,0.058064516129,0.562899440166,1984.20838034,1035.53554849,1.35142973068e-07,0.521888506647
1507720753.77,265.093,195.47,235.187,234.914,237.222,235.025,2.555,0.0,4.78900815607e-05,0.0,0.56315432064,2022.00854799,1028.75693515,1.30135912611e-07,0.508779716175
1507720753.79,17379.713,234.859,235.187,234.914,237.222,235.025,2.577,0.052,4.7579989675e-05,0.145161290323,0.563422001212,2060.30017201,1022.0956565,1.25346165039e-07,0.496090652413
1507720753.8,17379.713,234.859,235.187,234.914,237.222,235.025,2.619,0.003,4.72749303696e-05,0.0645161290323,0.563701861041,2099.07462572,1015.54248587,1.20764200597e-07,0.483804850682
1507720753.82,17379.713,234.859,235.187,234.914,237.222,235.025,2.548,0.0,4.69745434771e-05,0.0,0.563993267171,2138.32278552,1009.08968627,1.16380872113e-07,0.471907091437
1507720753.83,17379.713,234.859,229.667,234.914,237.222,222.012,2.565,0.052,4.66785609327e-05,0.109677419355,0.564295573765,2178.03512132,1002.73149924,1.12187399574e-07,0.460383530747
1507720753.84,17379.713,234.859,229.667,229.14,237.222,222.012,2.561,0.016,4.63867618405e-05,0.0967741935484,0.564608119401,2218.20170718,996.463179585,1.08175352641e-07,0.449221176035
1507720753.86,17379.713,234.859,229.667,229.14,237.222,222.012,2.584,0.0,4.6098937856e-05,0.0,0.564930223053,2258.81220529,990.280251711,1.04336638451e-07,0.43840751763
1507720753.87,17379.713,181.471,229.667,229.14,237.222,222.012,2.535,0.039,4.58148977556e-05,0.0741935483871,0.565261179437,2299.85584964,984.178607829,1.00663495541e-07,0.427930562684
1507720753.88,180.104,181.471,229.667,229.14,237.222,222.012,2.594,0.026,4.55344682719e-05,0.103225806452,0.565600255304,2341.32140297,978.154525873,9.71484885524e-08,0.417778834051
1507720753.9,180.104,181.471,230.46,229.14,114.962,239.586,2.558,0.0,4.52574925952e-05,0.0,0.565946689968,2383.19703362,972.204637316,9.37845081631e-08,0.407941359276
1507720753.91,180.104,181.471,230.46,230.695,114.962,239.586,2.571,0.068,4.49838431107e-05,0.161290322581,0.566299704541,2425.47013892,966.326200784,9.0564775311e-08,0.398407791248
1507720753.92,180.104,181.471,230.46,230.695,114.962,239.586,2.555,0.0,4.47134225186e-05,0.0,0.566658516962,2468.12722139,960.517126118,8.74828366454e-08,0.389168401772
1507720753.93,180.104,181.471,230.46,230.695,114.962,239.586,2.59,0.042,4.4446153849e-05,0.112903225806,0.567022353457,2511.15384473,954.775759881,8.45325503818e-08,0.38021396494
1507720753.94,180.104,181.471,230.46,230.695,114.962,239.586,2.548,0.0,4.41819848591e-05,0.0451612903226,0.567390456447,2554.53461665,949.100979811,8.17080720495e-08,0.371535767661
1507720753.95,211.515,178.676,230.46,230.695,228.134,239.586,2.571,0.0,4.39208913968e-05,0.0,0.567762092116,2598.25317189,943.492267082,7.90038406875e-08,0.363125609656
1507720753.97,211.515,178.676,228.871,230.695,228.134,228.117,2.571,0.042,4.36628676971e-05,0.11935483871,0.568136556644,2642.29215583,937.949497851,7.64145639344e-08,0.354975696303
1507720753.98,211.515,965.066,228.871,227.473,228.134,228.117,2.523,0.0,4.3407914696e-05,0.0,0.56851318504,2686.63320942,932.472692227,7.39352041326e-08,0.347078525255
1507720753.99,211.515,965.066,228.871,227.473,228.134,228.117,2.623,0.061,4.31560285855e-05,0.158064516129,0.568891360349,2731.25695724,927.061768408,7.15609652343e-08,0.339426785148
1507720754.0,211.515,965.066,228.871,227.473,228.134,228.117,2.565,0.0,4.29072211105e-05,0.00322580645161,0.569270514196,2776.14299716,921.716978691,6.9287282774e-08,0.332013509258
1507720754.01,211.515,965.066,228.871,227.473,228.134,228.117,2.565,0.016,4.26615662132e-05,0.0451612903226,0.569650121197,2821.26988737,916.439911479,6.71098163247e-08,0.324832415211
1507720754.02,211.515,965.066,234.896,227.473,235.364,236.25,2.571,0.019,4.24192030433e-05,0.0870967741935,0.57002969365,2866.61512969,911.233555929,6.50244377243e-08,0.317877885486
1507720754.04,234.943,965.066,234.896,237.41,235.364,236.25,2.571,0.0,4.21803079248e-05,0.0,0.57040877684,2912.15515176,906.101699772,6.30272171646e-08,0.311144720166
1507720754.05,61440.0,236.989,234.896,237.41,235.364,236.25,2.545,0.055,4.19450820534e-05,0.148387096774,0.570786944998,2957.86538258,901.048665017,6.11144082205e-08,0.304628016651
1507720754.06,61440.0,236.989,234.896,237.41,235.364,236.25,2.597,0.0,4.17137443757e-05,0.0,0.571163798556,3003.72060776,896.079154995,5.92824243217e-08,0.298323070621
1507720754.07,61440.0,236.989,234.896,237.41,235.364,236.25,2.545,0.029,4.14865333133e-05,0.0709677419355,0.571538963023,3049.69551093,891.198291389,5.75278135637e-08,0.292225334691
1507720754.08,61440.0,236.989,234.896,237.41,235.058,236.25,2.539,0.01,4.12637052428e-05,0.0709677419355,0.571912089482,3095.76502846,886.411581585,5.584724541e-08,0.286330381484
1507720754.1,61440.0,236.989,235.764,235.327,235.058,234.772,2.561,0.0,4.10454998832e-05,0.0,0.572282854769,3141.90442433,881.724175141,5.42375067678e-08,0.280633671831
1507720754.11,61440.0,236.989,235.764,235.327,235.058,234.772,2.552,0.052,4.08321108169e-05,0.135483870968,0.572650959049,3188.08927176,877.140230517,5.26955013491e-08,0.275130385553
1507720754.12,35645.643,181.869,235.764,235.327,235.058,234.772,2.558,0.0,4.06236926384e-05,0.0,0.573016121456,3234.2953949,872.66306866,5.12182522458e-08,0.269815512224
1507720754.13,49656.322,1238.427,235.764,235.327,235.058,234.772,2.565,0.016,4.04203767552e-05,0.0129032258065,0.573378076078,3280.49871422,868.295512414,4.98029067312e-08,0.264683997177
1507720754.15,62291.644,1238.427,235.764,235.327,238.28,234.772,2.561,0.048,4.02222837118e-05,0.135483870968,0.573736568996,3326.67510135,864.04015127,4.84467386373e-08,0.259730849857
1507720754.16,62291.644,1238.427,238.33,237.012,238.28,237.86,2.552,0.0,4.00295318132e-05,0.0,0.574091355694,3372.80041855,859.899526615,4.71471438149e-08,0.254951203719
1507720754.17,62291.644,1238.427,238.33,237.012,238.28,237.86,2.558,0.058,3.98422320853e-05,0.145161290323,0.57444219842,3418.85067037,855.876023465,4.59016316449e-08,0.25034027689
1507720754.18,62291.644,1238.427,238.33,237.012,238.28,237.86,2.587,0.0,3.96604858645e-05,0.00322580645161,0.574788863477,3464.80208638,851.97181869,4.47078194116e-08,0.245893357672
1507720754.19,62291.644,1238.427,238.33,237.012,238.28,237.86,2.558,0.019,3.94844068417e-05,0.0451612903226,0.575131118165,3510.63112244,848.189354557,4.35634306691e-08,0.241605946331
1507720754.21,62291.644,1238.427,238.33,237.012,238.28,237.86,2.574,0.029,3.93141447164e-05,0.106451612903,0.575468727075,3556.31444228,844.531846855,4.24662937213e-08,0.237473896238
1507720754.22,62291.644,183.262,234.555,237.012,236.828,237.053,2.555,0.0,3.91498836228e-05,0.0,0.575801448388,3601.82889767,841.003251085,4.14143380789e-08,0.233493393212
1507720754.23,178.565,183.262,234.555,237.681,236.828,237.053,2.519,0.061,3.8991815292e-05,0.158064516129,0.576129030819,3647.1514078,837.607685944,4.04055914926e-08,0.229660793394
1507720754.24,178.565,183.262,234.555,237.681,236.828,237.053,2.535,0.0,3.88400848138e-05,0.0,0.576451211866,3692.25854833,834.348268197,3.94381812819e-08,0.225972330289
1507720754.25,178.565,183.262,234.555,237.681,236.828,237.053,2.516,0.045,3.86947298243e-05,0.109677419355,0.576767720892,3737.1259522,831.225806329,3.85103381729e-08,0.222423813636
1507720754.26,178.565,183.262,234.555,237.681,236.828,237.053,2.558,0.0,3.85556534811e-05,0.0451612903226,0.577078288981,3781.72790693,828.238220008,3.76203968483e-08,0.219010526508
1507720754.27,178.565,183.262,234.555,237.681,241.293,241.826,2.574,0.0,3.84226497622e-05,0.0,0.577382658134,3826.03724098,825.381083546,3.67667929291e-08,0.215727404508
1507720754.29,239.935,183.262,243.844,241.717,241.293,241.826,2.584,0.042,3.82954732961e-05,0.122580645161,0.577680583365,3870.02530616,822.649125963,3.59480601837e-08,0.212569443578
1507720754.3,239.935,240.516,243.844,241.717,241.293,241.826,2.568,0.0,3.81739100856e-05,0.0,0.577971832833,3913.66196054,820.03775025,3.5162827763e-08,0.209532084916
1507720754.31,239.935,16539.054,243.844,241.717,241.293,241.826,2.574,0.058,3.80578057641e-05,0.148387096774,0.578256190887,3956.91557719,817.543640363,3.44098150303e-08,0.206611342702
1507720754.32,239.935,16539.054,243.844,241.717,241.293,241.826,2.555,0.0,3.79470562536e-05,0.0,0.578533461493,3999.75312823,815.164560535,3.36878236637e-08,0.20380371848
1507720754.33,239.935,16539.054,243.844,241.717,238.557,241.826,2.548,0.019,3.78415812182e-05,0.0258064516129,0.578803469096,4042.14031883,812.898785021,3.29957288357e-08,0.201106028219
1507720754.34,239.935,16539.054,238.816,241.717,238.557,238.281,2.561,0.029,3.77412924379e-05,0.103225806452,0.579066056232,4084.04167068,810.744418712,3.23324718373e-08,0.198515217054
1507720754.36,239.935,16539.054,238.816,239.021,238.557,238.281,2.568,0.0,3.76460801367e-05,0.0,0.579321079539,4125.42053017,808.699103441,3.16970555147e-08,0.196028283063
1507720754.37,224.46,32115.651,238.816,239.021,238.557,238.281,2.574,0.055,3.75558302611e-05,0.148387096774,0.579568406751,4166.23907549,806.76038915,3.10885417399e-08,0.19364236534
1507720754.38,47304.18,577197.798,238.816,239.021,238.557,238.281,2.59,0.0,3.74704579901e-05,0.0290322580645,0.579807914756,4206.45930898,804.926453751,3.05060356638e-08,0.191354865132
1507720754.39,2279.926,2254.598,238.816,239.021,241.853,238.281,2.555,0.0,3.73899357411e-05,0.0,0.580039487375,4246.04588075,803.196704722,2.99486463475e-08,0.189163454018
1507720754.41,2279.926,2254.598,241.507,239.021,241.853,241.328,2.568,0.045,3.731429334e-05,0.135483870968,0.58026301277,4284.96782302,801.571782772,2.94154672784e-08,0.187065998131
1507720754.42,2279.926,2254.598,241.507,241.247,241.853,241.328,2.6,0.0,3.72436034791e-05,0.0,0.580478380787,4323.1964753,800.05324945,2.8905610044e-08,0.185060580527
1507720754.43,2279.926,2254.598,241.507,241.247,241.853,241.328,2.568,0.055,3.71779950099e-05,0.135483870968,0.580685480595,4360.70255862,798.643872696,2.84182449905e-08,0.183145688558
1507720754.44,2279.926,2254.598,241.507,241.247,241.853,241.328,2.548,0.0,3.71176690885e-05,0.0129032258065,0.580884198977,4397.45520455,797.347973672,2.79526109869e-08,0.181320317452
1507720754.45,2279.926,2254.598,241.507,241.247,241.853,241.328,2.545,0.016,3.70628641157e-05,0.0322580645161,0.581074417983,4433.42194029,796.170673612,2.75080095593e-08,0.179583780731
1507720754.46,2279.926,202.162,239.85,241.247,239.785,239.506,2.555,0.026,3.70137986898e-05,0.106451612903,0.581256010952,4468.56867075,795.116668368,2.70837986932e-08,0.177935425626
1507720754.48,190.903,202.162,239.85,239.226,239.785,239.506,2.568,0.0,3.69706514865e-05,0.0,0.581428840797,4502.8596484,794.189796179,2.66793890949e-08,0.176374539336
1507720754.49,190.903,202.162,239.85,239.226,239.785,239.506,2.545,0.058,3.69335760286e-05,0.158064516129,0.58159276407,4536.25742721,793.393354971,2.62942427781e-08,0.174900425671
1507720754.5,190.903,202.162,239.85,239.226,239.785,239.506,2.542,0.0,3.69027056959e-05,0.0,0.581747635705,4568.72281705,792.730209957,2.5927871518e-08,0.173512432621
